tenderer,winnerUrl,winner,amount,tendererUrl,date,title
Dioničko društvo BH Telecom Sarajevo - Direkcija Sarajevo,/website/bih/company/preview/5091907/Muftijaštvo-Zeničko-Zenica,Muftijaštvo Zeničko Zenica,"3.000,00 KM",/website/bih/company/preview/5003023/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Sarajevo,"
									objavljen : 17.06.2013,",Pružanje promotivnih usluga tokom održavanja manifestacije Lastavica 2013
JU Bolnica Travnik,/website/bih/company/preview/96790/MEDICALLUX-d-o-o-Tuzla,MEDICALLUX  d.o.o. Tuzla,"67.413,00 KM",/website/bih/company/preview/99338/JU-Bolnica-Travnik,"
									objavljen : 17.06.2013,","Omče, mrežice, aplikatori i klipse za laparoskopiju"
JU Bolnica Travnik,/website/bih/company/preview/97227/Derby-Trade-d-o-o-Brčko,Derby Trade d.o.o. Brčko,"6.543,70 KM",/website/bih/company/preview/99338/JU-Bolnica-Travnik,"
									objavljen : 17.06.2013,",Urološke elektrode i nož za ureterotom
Dioničko društvo BH Telecom Sarajevo - Direkcija Sarajevo,/website/bih/company/preview/95504/ZZ-GROS-COMP-p-o-Hadžići,ZZ GROS-COMP p.o. Hadžići,"32.609,90 KM",/website/bih/company/preview/5003023/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Sarajevo,"
									objavljen : 17.06.2013,","Izgradnja tipskih objekata za smještaj TK opreme RSU 5 Pofalići, RSU 2 Tihovići i RSU 2 Anex (vanjska montaža)"
JU Bolnica Travnik,/website/bih/company/preview/95847/SB-FARM-d-o-o-Travnik,SB FARM d.o.o. Travnik,"102.155,00 KM",/website/bih/company/preview/99338/JU-Bolnica-Travnik,"
									objavljen : 17.06.2013,",Sanitetski materijal
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039644/U-G-UNSKI-SMARAGDI-Bihać,U.G. UNSKI SMARAGDI Bihać,"2.000,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039923/Udruženje-likovnih-umjetnika-općine-Bihać,Udruženje likovnih umjetnika općine Bihać,"1.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5037478/JU-za-sport-i-rekreaciju-Bihać,JU za sport i rekreaciju Bihać,"4.950,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Stručne službe Vlade Hercegbosanske Županije Livno,/website/bih/company/preview/100873/List-d-o-o-Livno,List d.o.o. Livno,"94.310,50 KM",/website/bih/company/preview/100477/Stručne-službe-Vlade-Hercegbosanske-Županije-Livno,"
									objavljen : 17.06.2013,","Nabava tiskanica, obrazaca, djelovodnika, zapisnika i ostalog tiskanog materijala"
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5035990/JP-Gradska-dvorana-d-o-o-Sanski-Most,JP Gradska dvorana d.o.o. Sanski Most,"2.975,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Stručne službe Vlade Hercegbosanske Županije Livno,/website/bih/company/preview/108260/BTG-d-o-o-Tomislavgrad,BTG d.o.o. Tomislavgrad,"332.000,00 KM",/website/bih/company/preview/100477/Stručne-službe-Vlade-Hercegbosanske-Županije-Livno,"
									objavljen : 17.06.2013,","Nabava lož ulja, ekstra lakog"
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5038123/JU-SPORTSKI-CENTAR-Cazin,JU SPORTSKI CENTAR Cazin,"2.975,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/97196/Komunalije-d-o-o-Velika-Kladuša,Komunalije d.o.o. Velika Kladuša,"2.975,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039257/Udruženje-građana-Sportski-savez-Bihać,Udruženje građana Sportski savez Bihać,"2.000,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5085956/NK-Jedinstvo-Bihać,NK Jedinstvo Bihać,"9.900,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039659/Udruženje-građana-Nogometni-klub-Ključ-Ključ,Udruženje građana Nogometni klub Ključ Ključ,"1.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5040303/Ženski-odbojkaški-klub-Velika-Kladuša,Ženski odbojkaški klub Velika Kladuša,"1.496,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5035466/NK-Sloga-1922-Bosanska-Otoka,NK Sloga 1922 Bosanska Otoka,"1.498,50 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5091906/Udruženje-KIK-Una-Sana,Udruženje KIK Una - Sana,"1.980,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039861/UG-Košarkaški-invalidski-klub-Sana-Sanski-Most,UG Košarkaški invalidski klub Sana Sanski Most,"1.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5086008/Udruženje-Klub-sjedeće-odbojke-Bužim-Bužim,Udruženje Klub sjedeće odbojke Bužim Bužim,"1.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5040110/Udruženje-ženski-odbojkaški-klub-Bihać-Bihać,Udruženje ženski odbojkaški klub Bihać Bihać,"2.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039677/Udruženje-građana-odbojkaški-klub-Bihać-Bihać,Udruženje građana odbojkaški klub Bihać Bihać,"2.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039983/UG-Rukometni-klub-Bihać,UG Rukometni klub Bihać,"2.490,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
Dioničko društvo BH Telecom Sarajevo - Direkcija Bihać,/website/bih/company/preview/5039645/Udruženje-Ženski-rukometni-klub-Bihać-Bihać,Udruženje Ženski rukometni klub Bihać Bihać,"1.500,00 KM",/website/bih/company/preview/5003028/Dioničko-društvo-BH-Telecom-Sarajevo-Direkcija-Bihać,"
									objavljen : 17.06.2013,",Reklamno - propagandne usluge za regionalne promocije RD Bihać
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/97330/HEMIJA-PATENTING-d-o-o-Lukavac,HEMIJA PATENTING d.o.o. Lukavac,"64.600,00 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,",Nabavka hemikalija za postrojenje za prečišćavanje vode rijeke Save u vodu za piće kapaciteta 330l/s
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/100852/GRUBIN-EXPORT-IMPORT-d-o-o-Brčko,GRUBIN EXPORT-IMPORT d.o.o. Brčko,"25.365,60 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,","Nabavka ljetnih radnih odijela, majica kratkih rukava, zaštitne obuće i čizama i zaštitnih rukavica za radnike"
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/97583/Sparkasse-Bank-d-d-Sarajevo,Sparkasse Bank d.d. Sarajevo,"20.000,00 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,","Potpisivanje okvirnog sporazuma za izdavanje bankarskih garancija u iznosu do 100.000,00 KM"
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/95786/NLB-RAZVOJNA-BANKA-a-d-Banja-Luka,NLB RAZVOJNA BANKA a.d. Banja Luka,"250.000,00 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,","Odobravanje Revolving kredita u iznosu do 1.000.000,00 KM"
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/92031/HYPO-ALPE-ADRIA-BANK-a-d-Prijedor,HYPO ALPE-ADRIA BANK a.d Prijedor,"30.000,00 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,",Otvaranje i vođenje računa sa mogućnošću dnevnog izvještavanja o stanju na računu po vrstama prihoda uz obavezno pružanje usluga el. bankarstva i visini kamate na sredstva po viđenju za pravna lica i budžetske korisnike
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/95787/BOBAR-BANKA-a-d-Bijeljina,BOBAR BANKA a.d. Bijeljina,"30.000,00 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,",Otvaranje i vođenje računa sa mogućnošću dnevnog izvještavanja o stanju na računu po vrstama prihoda uz obavezno pružanje usluga el. bankarstva i visini kamate na sredstva po viđenju za fizička lica
JP Komunalno Brčko d.o.o. Brčko Distrikt BiH,/website/bih/company/preview/98422/Agencija-SECURITAS-d-o-o-Mostar,Agencija SECURITAS d.o.o. Mostar,"6.250,00 KM",/website/bih/company/preview/105163/JP-Komunalno-Brčko-d-o-o-Brčko-Distrikt-BiH,"
									objavljen : 10.06.2013,",Nabavka dodatnih usluga obezbjeđenja i transporta novca na period od 5 mjeseci
Elektroprenos Banja Luka,/website/bih/company/preview/5084275/PowerDis-d-o-o-Bihać,PowerDis d.o.o. Bihać,"74.880,00 KM",/website/bih/company/preview/95658/Elektroprenos-Banja-Luka,"
									objavljen : 10.06.2013,",Uže Al/Fe 240/40 mm i Al/Fe 360/57 mm za potrebe održavanja dalekovoda Elektroprenos-a BiH Operativno područje Sarajevo
Visoko sudsko i tužilačko vijeće BiH Sarajevo,/website/bih/company/preview/5091899/OLIVEBH-doo-Sarajevo,OLIVEBH doo Sarajevo,"38.400,00 KM",/website/bih/company/preview/95990/Visoko-sudsko-i-tužilačko-vijeće-BiH-Sarajevo,"
									objavljen : 10.06.2013,",Razvoj i unapređenje postojećih funkcionalnosti Sistema za elektronsko podnošenje i obradu predmeta male vrijednosti / tzv. komunalnih predmeta
Visoko sudsko i tužilačko vijeće BiH Sarajevo,/website/bih/company/preview/95092/ORACLE-BH-d-o-o-Sarajevo,ORACLE BH d.o.o. Sarajevo,"131.274,00 KM",/website/bih/company/preview/95990/Visoko-sudsko-i-tužilačko-vijeće-BiH-Sarajevo,"
									objavljen : 10.06.2013,",Nabavke usluga Oracle tehničke podrške
Granična policija BiH Sarajevo,/website/bih/company/preview/5084845/DEEP-REKLAME-d-o-o-Visoko,DEEP REKLAME d.o.o. Visoko,"29.584,00 KM",/website/bih/company/preview/96126/Granična-policija-BiH-Sarajevo,"
									objavljen : 10.06.2013,",Obilježavanje službenih vozila i plovila
STUDENTSKI CENTAR PALE,/website/bih/company/preview/98899/VIZION-d-o-o-Rogatica,VIZION d.o.o. Rogatica,"71.700,00 KM",/website/bih/company/preview/100819/STUDENTSKI-CENTAR-PALE,"
									objavljen : 10.06.2013,",Nabavka svježeg mesa
Opština Laktaši,/website/bih/company/preview/95788/EKO-BEL-d-o-o-Laktaši,EKO-BEL  d.o.o. Laktaši,"30.636,00 KM",/website/bih/company/preview/95616/Opština-Laktaši,"
									objavljen : 10.06.2013,",Vršenje usluga proljetne i jesenje sistematske deratizacije na području opštine Laktaši za 2013. godinu
JU KB Zenica,/website/bih/company/preview/96020/MEDPOINT-d-o-o-Sarajevo,MEDPOINT d.o.o. Sarajevo,"16.239,30 KM",/website/bih/company/preview/95634/JU-KB-Zenica,"
									objavljen : 10.06.2013,",Održavanje GAMA kamere
JU KB Zenica,/website/bih/company/preview/96852/BOSNAMED-d-o-o-Sarajevo,BOSNAMED d.o.o. Sarajevo,"9.647,20 KM",/website/bih/company/preview/95634/JU-KB-Zenica,"
									objavljen : 10.06.2013,",Nabavka rezervnih dijelova za anesteziološki aparat JULIAN proizvođača DRAGER u Kantonalnoj bolnici Zenica
Grad Banja Luka,/website/bih/company/preview/100621/GRATOD-d-o-o-Banja-Luka,GRATOD d.o.o Banja Luka,"7.670,18 KM",/website/bih/company/preview/95488/Grad-Banja-Luka,"
									objavljen : 10.06.2013,",Dodatni radovi na izgradnji objekta MK i MZ Borkovići
JU Kantonalni centar za socijalni rad Sarajevo,/website/bih/company/preview/97341/ORKA-d-o-o-Sarajevo,ORKA d.o.o. Sarajevo,"4.200,00 KM",/website/bih/company/preview/96259/JU-Kantonalni-centar-za-socijalni-rad-Sarajevo,"
									objavljen : 10.06.2013,",usluge održavanja owis informacionog sistema
JP Putevi Republike Srpske Banja Luka,/website/bih/company/preview/95147/Zvornikputevi-a-d-Zvornik,Zvornikputevi a.d. Zvornik,"1.246.880,00 KM",/website/bih/company/preview/95657/JP-Putevi-Republike-Srpske-Banja-Luka,"
									objavljen : 10.06.2013,","Rekonstrukcija dijela magistralnog putaM-4, dionica Caparde - Karakaj od 13+504 do 15+350, l=1846 m"
HT Eronet Mostar,/website/bih/company/preview/5089857/HR-PRO-SOLUTIONS-d-o-o-Sarajevo,HR PRO SOLUTIONS d.o.o. Sarajevo,"90.296,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 10.06.2013,","Edukacija managmenta -uspješno rukovođenje ljudima, osobna učinkovitost managmenta, managment za dugoročno održiv uspjeh"
JP BH POŠTA d.o.o. Sarajevo,/website/bih/company/preview/95700/SVJETLOST-ŠTAMPA-d-o-o-Sarajevo,SVJETLOST-ŠTAMPA d.o.o. Sarajevo,"159.005,00 KM",/website/bih/company/preview/95688/JP-BH-POŠTA-d-o-o-Sarajevo,"
									objavljen : 10.06.2013,",Nabavka obrazaca za potrebe Službe Hibridna pošta
Federalna uprava policije Sarajevo,/website/bih/company/preview/95493/Sarajevo-osiguranje-d-d-Sarajevo,Sarajevo osiguranje d.d. Sarajevo,"55.428,50 KM",/website/bih/company/preview/99073/Federalna-uprava-policije-Sarajevo,"
									objavljen : 10.06.2013,",Osiguranje imovine i lica
HT Eronet Mostar,/website/bih/company/preview/5000800/TED-INVEST-d-o-o-Sarajevo,TED-INVEST d.o.o. Sarajevo,"125.000,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 10.06.2013,","Građevinski i montažerski radovi za redovno i interventno održavanje pristupnih mreža kao i mini projekata na području:Busovača, Kiseljak, Kreševo, Žepče i Usora"
HT Eronet Mostar,/website/bih/company/preview/5084230/TELEFONIJA-d-o-o-Brčko,TELEFONIJA d.o.o. Brčko,"120.000,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 10.06.2013,","Građevinski i montažerski radovi za redovno i interventno održavanje pristupnih mreža kao i mini projekata na području: Orašje, Odžak, Domaljevac, Distrikt Brčko"
AVP Sava Sarajevo,/website/bih/company/preview/103875/AlphaChrom-d-o-o-Sarajevo,AlphaChrom d.o.o. Sarajevo,"8.450,00 KM",/website/bih/company/preview/97440/AVP-Sava-Sarajevo,"
									objavljen : 10.06.2013,",Servisiranje i validacija analitičkih instrumenata firme Agilent
JU Univerzitet u Bihaću,/website/bih/company/preview/5091893/EMPORIUM-doo-Bihać,EMPORIUM doo Bihać,"59.597,50 KM",/website/bih/company/preview/109115/JU-Univerzitet-u-Bihaću,"
									objavljen : 10.06.2013,",Hotelski smještaj gostujućih profesora za potrebe Univerziteta u Bihaću
RMU Banovići,/website/bih/company/preview/104766/A-M-SECURITY-d-o-o-Banovići,A&M SECURITY d.o.o. Banovići,"326.592,00 KM",/website/bih/company/preview/95734/RMU-Banovići,"
									objavljen : 10.06.2013,","Fizičko obezbjeđenje imovine, objekata, prostora i lica u rmu Banovići"
RMU Banovići,/website/bih/company/preview/95576/REMEX-d-o-o-Tuzla,REMEX d.o.o. Tuzla,"223.024,00 KM",/website/bih/company/preview/95734/RMU-Banovići,"
									objavljen : 10.06.2013,",teretna vozila sa otvorenim sandukom i 4+1 sjedišta
RMU Banovići,/website/bih/company/preview/5020653/MALONOGOMETNI-KLUB-BANOVIĆI,MALONOGOMETNI KLUB BANOVIĆI,"4.000,00 KM",/website/bih/company/preview/95734/RMU-Banovići,"
									objavljen : 10.06.2013,",Reklamno propagandne usluge
Elektroprivreda BiH d.d. Sarajevo,/website/bih/company/preview/108315/Baker-Tilly-Re-Opinion-d-o-o-Sarajevo,Baker Tilly Re Opinion d.o.o. Sarajevo,"18.000,00 KM",/website/bih/company/preview/95536/Elektroprivreda-BiH-d-d-Sarajevo,"
									objavljen : 10.06.2013,",unos pobednika putem parsera
RMU Banovići,/website/bih/company/preview/5019504/FUDBALSKI-KLUB-BUDUČNOST-BANOVIĆI,FUDBALSKI KLUB BUDUČNOST BANOVIĆI,"256.410,00 KM",/website/bih/company/preview/95734/RMU-Banovići,"
									objavljen : 10.06.2013,",unos pobednika putem parsera
RMU Banovići,/website/bih/company/preview/5091892/OPĆINSKI-NOGOMETNI-SAVEZ-OPĆINE-BANOVIĆI,OPĆINSKI NOGOMETNI SAVEZ OPĆINE BANOVIĆI,"4.000,00 KM",/website/bih/company/preview/95734/RMU-Banovići,"
									objavljen : 10.06.2013,",Reklamno propagandne usluge
RMU Banovići,/website/bih/company/preview/5018099/JU-CENTAR-ZA-KULTURU-I-INFORMISANJE-Banovići,JU CENTAR ZA KULTURU I INFORMISANJE Banovići,"15.000,00 KM",/website/bih/company/preview/95734/RMU-Banovići,"
									objavljen : 10.06.2013,",Reklamno progandne usluge
HT Eronet Mostar,,,"13.553,90 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 10.06.2013,",Edukacija zaposlenika za rad s IPTV i SDK
HT Eronet Mostar,,,"457.776,00 KM",/website/bih/company/preview/96051/HT-Eronet-Mostar,"
									objavljen : 10.06.2013,",Aplikativno i licenčno proširenje IMS core
